system:index,Comune,area_ha,area_sqm,centroid_lat,centroid_lon,count,water_id,.geo
+173714+455640,,1.4699484985514037,14699.484985514036,40.93023757642817,15.605164811451225,195,1,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[15.604544968911796,40.93092743715029],[15.604544968911796,40.930837605621875],[15.604455137383384,40.930837605621875],[15.604455137383384,40.93092743715029],[15.604005979741324,40.93092743715029],[15.604005979741324,40.930837605621875],[15.604095811269737,40.930837605621875],[15.604095811269737,40.93074777409346],[15.604185642798148,40.93074777409346],[15.604185642798148,40.930657942565055],[15.604095811269737,40.930657942565055],[15.604095811269737,40.93056811103664],[15.604005979741324,40.93056811103664],[15.604005979741324,40.930388447979816],[15.6038263166845,40.930388447979816],[15.6038263166845,40.9302986164514],[15.604005979741324,40.9302986164514],[15.604005979741324,40.93011895339458],[15.604095811269737,40.93011895339458],[15.604095811269737,40.930208784922996],[15.604185642798148,40.930208784922996],[15.604185642798148,40.930388447979816],[15.604544968911796,40.930388447979816],[15.604544968911796,40.930208784922996],[15.604455137383384,40.930208784922996],[15.604455137383384,40.93011895339458],[15.604544968911796,40.93011895339458],[15.604544968911796,40.92984945880934],[15.604724631968619,40.92984945880934],[15.604724631968619,40.93002912186617],[15.604814463497032,40.93002912186617],[15.604814463497032,40.93011895339458],[15.604724631968619,40.93011895339458],[15.604724631968619,40.93056811103664],[15.604814463497032,40.93056811103664],[15.604814463497032,40.93074777409346],[15.604904295025444,40.93074777409346],[15.604904295025444,40.93047827950823],[15.604814463497032,40.93047827950823],[15.604814463497032,40.930388447979816],[15.604904295025444,40.930388447979816],[15.604904295025444,40.9302986164514],[15.60517378961068,40.9302986164514],[15.60517378961068,40.930208784922996],[15.605443284195916,40.930208784922996],[15.605443284195916,40.93011895339458],[15.605083958082268,40.93011895339458],[15.605083958082268,40.93002912186617],[15.604904295025444,40.93002912186617],[15.604904295025444,40.92984945880934],[15.605083958082268,40.92984945880934],[15.605083958082268,40.92957996422411],[15.60517378961068,40.92957996422411],[15.60517378961068,40.929669795752524],[15.605263621139091,40.929669795752524],[15.605263621139091,40.92984945880934],[15.60517378961068,40.92984945880934],[15.60517378961068,40.92993929033776],[15.605263621139091,40.92993929033776],[15.605263621139091,40.93002912186617],[15.605443284195916,40.93002912186617],[15.605443284195916,40.92984945880934],[15.605533115724327,40.92984945880934],[15.605533115724327,40.9294901326957],[15.605802610309564,40.9294901326957],[15.605802610309564,40.92975962728093],[15.605892441837975,40.92975962728093],[15.605892441837975,40.9294901326957],[15.606161936423211,40.9294901326957],[15.606161936423211,40.929400301167284],[15.606251767951623,40.929400301167284],[15.606251767951623,40.9294901326957],[15.606431431008447,40.9294901326957],[15.606431431008447,40.92957996422411],[15.606341599480034,40.92957996422411],[15.606341599480034,40.929669795752524],[15.606251767951623,40.929669795752524],[15.606251767951623,40.92993929033776],[15.605982273366386,40.92993929033776],[15.605982273366386,40.93002912186617],[15.606161936423211,40.93002912186617],[15.606161936423211,40.930208784922996],[15.605982273366386,40.930208784922996],[15.605982273366386,40.930388447979816],[15.605802610309564,40.930388447979816],[15.605802610309564,40.930208784922996],[15.605622947252739,40.930208784922996],[15.605622947252739,40.930388447979816],[15.605533115724327,40.930388447979816],[15.605533115724327,40.93056811103664],[15.605443284195916,40.93056811103664],[15.605443284195916,40.930657942565055],[15.605263621139091,40.930657942565055],[15.605263621139091,40.93074777409346],[15.60517378961068,40.93074777409346],[15.60517378961068,40.930837605621875],[15.605083958082268,40.930837605621875],[15.605083958082268,40.93092743715029],[15.604544968911796,40.93092743715029]],[[15.604544968911796,40.93056811103664],[15.604365305854971,40.93056811103664],[15.604365305854971,40.93047827950823],[15.604544968911796,40.93047827950823],[15.604544968911796,40.93056811103664]]]}"
+173736+455643,,0.27137238440094713,2713.7238440094716,40.930892502405165,15.607120139127774,36,1,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[15.606970420178918,40.93119693173553],[15.606970420178918,40.931107100207115],[15.606880588650506,40.931107100207115],[15.606880588650506,40.93092743715029],[15.606700925593682,40.93092743715029],[15.606700925593682,40.93074777409346],[15.60661109406527,40.93074777409346],[15.60661109406527,40.930657942565055],[15.606970420178918,40.930657942565055],[15.606970420178918,40.93074777409346],[15.607060251707331,40.93074777409346],[15.607060251707331,40.930657942565055],[15.607239914764154,40.930657942565055],[15.607239914764154,40.930837605621875],[15.607419577820979,40.930837605621875],[15.607419577820979,40.93092743715029],[15.607599240877802,40.93092743715029],[15.607599240877802,40.930837605621875],[15.607689072406213,40.930837605621875],[15.607689072406213,40.9310172686787],[15.607599240877802,40.9310172686787],[15.607599240877802,40.931107100207115],[15.607329746292566,40.931107100207115],[15.607329746292566,40.9310172686787],[15.607060251707331,40.9310172686787],[15.607060251707331,40.93119693173553],[15.606970420178918,40.93119693173553]]]}"
+173784+457358,,0.21809490525328964,2180.9490525328965,41.084980763927334,15.611122804315308,29,1,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[15.611012838957457,41.08525800296202],[15.611012838957457,41.08516817143361],[15.610923007429044,41.08516817143361],[15.610923007429044,41.08480884531996],[15.61074334437222,41.08480884531996],[15.61074334437222,41.08471901379155],[15.61119250201428,41.08471901379155],[15.61119250201428,41.08480884531996],[15.611372165071105,41.08480884531996],[15.611372165071105,41.08525800296202],[15.611012838957457,41.08525800296202]]]}"
+173868+453477,,0.1436450337980938,1436.4503379809378,40.73647291066528,15.61866979511082,19,1,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[15.618379024287236,40.73662184119524],[15.618379024287236,40.73644217813841],[15.618468855815648,40.73644217813841],[15.618468855815648,40.73635234661],[15.618648518872472,40.73635234661],[15.618648518872472,40.73626251508159],[15.618828181929295,40.73626251508159],[15.618828181929295,40.73635234661],[15.618918013457709,40.73635234661],[15.618918013457709,40.73662184119524],[15.618379024287236,40.73662184119524]]]}"
+173986+457412,,0.300798401449258,3007.98401449258,41.08980347882908,15.629830298954765,40,1,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[15.629338470753494,41.090108905496265],[15.629338470753494,41.08983941091103],[15.629518133810318,41.08983941091103],[15.629518133810318,41.08974957938262],[15.62960796533873,41.08974957938262],[15.62960796533873,41.089659747854206],[15.629697796867143,41.089659747854206],[15.629697796867143,41.08956991632579],[15.630326617566025,41.08956991632579],[15.630326617566025,41.08983941091103],[15.63005712298079,41.08983941091103],[15.63005712298079,41.089929242439446],[15.629877459923966,41.089929242439446],[15.629877459923966,41.09001907396786],[15.629518133810318,41.09001907396786],[15.629518133810318,41.090108905496265],[15.629338470753494,41.090108905496265]]]}"
+174011+457432,,0.12783568742426385,1278.3568742426385,41.091707377776785,15.632041343165819,17,1,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[15.632392742719501,41.091546209950856],[15.632392742719501,41.09172587300768],[15.632213079662677,41.09172587300768],[15.632213079662677,41.091815704536096],[15.631763922020617,41.091815704536096],[15.631763922020617,41.09190553606451],[15.631674090492206,41.09190553606451],[15.631674090492206,41.09172587300768],[15.631763922020617,41.09172587300768],[15.631763922020617,41.09163604147927],[15.632123248134265,41.09163604147927],[15.632123248134265,41.091546209950856],[15.632392742719501,41.091546209950856]]]}"
+174353+445724,Non trovato,15.690985334513561,156909.8533451356,40.0365636069318,15.665556321105617,2036,1,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[15.669044006311578,40.033240973729654],[15.669044006311578,40.032971479144415],[15.669223669368403,40.032971479144415],[15.669223669368403,40.03306131067283],[15.669493163953637,40.03306131067283],[15.669493163953637,40.033240973729654],[15.669762658538874,40.033240973729654],[15.669762658538874,40.03315114220124],[15.669852490067285,40.03315114220124],[15.669852490067285,40.03351046831489],[15.66958299548205,40.03351046831489],[15.66958299548205,40.03369013137171],[15.669762658538874,40.03369013137171],[15.669762658538874,40.03377996290013],[15.66958299548205,40.03377996290013],[15.66958299548205,40.033959625956946],[15.669493163953637,40.033959625956946],[15.669493163953637,40.03404945748536],[15.66913383783999,40.03404945748536],[15.66913383783999,40.033959625956946],[15.668774511726342,40.033959625956946],[15.668774511726342,40.03404945748536],[15.66868468019793,40.03404945748536],[15.66868468019793,40.03413928901377],[15.667966027970635,40.03413928901377],[15.667966027970635,40.034229120542186],[15.667876196442222,40.034229120542186],[15.667876196442222,40.03440878359901],[15.66778636491381,40.03440878359901],[15.66778636491381,40.034678278184245],[15.667876196442222,40.034678278184245],[15.667876196442222,40.03521726735472],[15.66778636491381,40.03521726735472],[15.66778636491381,40.03557659346836],[15.667606701856988,40.03557659346836],[15.667606701856988,40.03575625652519],[15.667516870328575,40.03575625652519],[15.667516870328575,40.03593591958201],[15.667427038800163,40.03593591958201],[15.667427038800163,40.036115582638836],[15.66724737574334,40.036115582638836],[15.66724737574334,40.03620541416725],[15.667337207271752,40.03620541416725],[15.667337207271752,40.03629524569566],[15.667157544214927,40.03629524569566],[15.667157544214927,40.036385077224075],[15.667067712686515,40.036385077224075],[15.667067712686515,40.03647490875248],[15.666977881158104,40.03647490875248],[15.666977881158104,40.03665457180931],[15.66679821810128,40.03665457180931],[15.66679821810128,40.03674440333772],[15.666708386572868,40.03674440333772],[15.666708386572868,40.036834234866134],[15.666618555044456,40.036834234866134],[15.666618555044456,40.03692406639454],[15.666438891987632,40.03692406639454],[15.666438891987632,40.037013897922954],[15.66634906045922,40.037013897922954],[15.66634906045922,40.03710372945137],[15.666169397402395,40.03710372945137],[15.666169397402395,40.03728339250819],[15.665989734345573,40.03728339250819],[15.665989734345573,40.037822381678666],[15.66589990281716,40.037822381678666],[15.66589990281716,40.03818170779231],[15.665810071288748,40.03818170779231],[15.665810071288748,40.03836137084914],[15.665630408231925,40.03836137084914],[15.665630408231925,40.03854103390596],[15.665540576703512,40.03854103390596],[15.665540576703512,40.03863086543437],[15.6654507451751,40.03863086543437],[15.6654507451751,40.0388105284912],[15.665360913646689,40.0388105284912],[15.665360913646689,40.0389003600196],[15.665181250589864,40.0389003600196],[15.665181250589864,40.03899019154802],[15.665091419061453,40.03899019154802],[15.665091419061453,40.03908002307643],[15.665001587533041,40.03908002307643],[15.665001587533041,40.03916985460484],[15.664821924476216,40.03916985460484],[15.664821924476216,40.039259686133256],[15.664642261419393,40.039259686133256],[15.664642261419393,40.03934951766167],[15.66401344072051,40.03934951766167],[15.66401344072051,40.039439349190076],[15.663833777663685,40.039439349190076],[15.663833777663685,40.03934951766167],[15.663654114606862,40.03934951766167],[15.663654114606862,40.03916985460484],[15.663474451550037,40.03916985460484],[15.663474451550037,40.039259686133256],[15.663294788493214,40.039259686133256],[15.663294788493214,40.03952918071849],[15.663384620021626,40.03952918071849],[15.663384620021626,40.039708843775315],[15.66311512543639,40.039708843775315],[15.66311512543639,40.04006816988896],[15.662486304737506,40.04006816988896],[15.662486304737506,40.040158001417375],[15.662306641680681,40.040158001417375],[15.662306641680681,40.04006816988896],[15.661857484038622,40.04006816988896],[15.661857484038622,40.040158001417375],[15.661587989453386,40.040158001417375],[15.661587989453386,40.04006816988896],[15.66131849486815,40.04006816988896],[15.66131849486815,40.039888506832135],[15.661228663339738,40.039888506832135],[15.661228663339738,40.039708843775315],[15.66131849486815,40.039708843775315],[15.66131849486815,40.0396190122469],[15.661498157924974,40.0396190122469],[15.661498157924974,40.039439349190076],[15.66176765251021,40.039439349190076],[15.66176765251021,40.03934951766167],[15.662126978623858,40.03934951766167],[15.662126978623858,40.039259686133256],[15.662486304737506,40.039259686133256],[15.662486304737506,40.03916985460484],[15.662755799322742,40.03916985460484],[15.662755799322742,40.03908002307643],[15.662845630851153,40.03908002307643],[15.662845630851153,40.0389003600196],[15.662935462379565,40.0389003600196],[15.662935462379565,40.038720696962784],[15.663025293907978,40.038720696962784],[15.663025293907978,40.03863086543437],[15.66311512543639,40.03863086543437],[15.66311512543639,40.038451202377544],[15.663204956964801,40.038451202377544],[15.663204956964801,40.038271539320725],[15.663294788493214,40.038271539320725],[15.663294788493214,40.0380918762639],[15.663384620021626,40.0380918762639],[15.663384620021626,40.038002044735485],[15.663474451550037,40.038002044735485],[15.663474451550037,40.037822381678666],[15.663564283078449,40.037822381678666],[15.663564283078449,40.03764271862184],[15.663654114606862,40.03764271862184],[15.663654114606862,40.03746305556501],[15.663743946135273,40.03746305556501],[15.663743946135273,40.03737322403661],[15.663833777663685,40.03737322403661],[15.663833777663685,40.03719356097978],[15.663923609192096,40.03719356097978],[15.663923609192096,40.037013897922954],[15.66401344072051,40.037013897922954],[15.66401344072051,40.036834234866134],[15.664103272248921,40.036834234866134],[15.664103272248921,40.03674440333772],[15.664193103777333,40.03674440333772],[15.664193103777333,40.036564740280895],[15.664282935305746,40.036564740280895],[15.664282935305746,40.036385077224075],[15.664372766834157,40.036385077224075],[15.664372766834157,40.03620541416725],[15.664462598362569,40.03620541416725],[15.664462598362569,40.036115582638836],[15.66455242989098,40.036115582638836],[15.66455242989098,40.03593591958201],[15.664642261419393,40.03593591958201],[15.664642261419393,40.03575625652519],[15.664732092947805,40.03575625652519],[15.664732092947805,40.03557659346836],[15.664821924476216,40.03557659346836],[15.664821924476216,40.03548676193995],[15.664911756004628,40.03548676193995],[15.664911756004628,40.03530709888313],[15.665001587533041,40.03530709888313],[15.665001587533041,40.035127435826304],[15.665091419061453,40.035127435826304],[15.665091419061453,40.03494777276948],[15.665181250589864,40.03494777276948],[15.665181250589864,40.03485794124107],[15.665271082118277,40.03485794124107],[15.665271082118277,40.034678278184245],[15.665360913646689,40.034678278184245],[15.665360913646689,40.03476810971266],[15.665540576703512,40.03476810971266],[15.665540576703512,40.034678278184245],[15.665720239760336,40.034678278184245],[15.665720239760336,40.03458844665583],[15.665989734345573,40.03458844665583],[15.665989734345573,40.03449861512742],[15.666259228930809,40.03449861512742],[15.666259228930809,40.03440878359901],[15.666079565873984,40.03440878359901],[15.666079565873984,40.0343189520706],[15.666259228930809,40.0343189520706],[15.666259228930809,40.034229120542186],[15.66634906045922,40.034229120542186],[15.66634906045922,40.0343189520706],[15.666438891987632,40.0343189520706],[15.666438891987632,40.03413928901377],[15.66634906045922,40.03413928901377],[15.66634906045922,40.03404945748536],[15.666079565873984,40.03404945748536],[15.666079565873984,40.03413928901377],[15.665989734345573,40.03413928901377],[15.665989734345573,40.033959625956946],[15.66634906045922,40.033959625956946],[15.66634906045922,40.03386979442854],[15.666438891987632,40.03386979442854],[15.666438891987632,40.03377996290013],[15.666528723516043,40.03377996290013],[15.666528723516043,40.03351046831489],[15.666708386572868,40.03351046831489],[15.666708386572868,40.03342063678648],[15.666438891987632,40.03342063678648],[15.666438891987632,40.03333080525807],[15.66679821810128,40.03333080525807],[15.66679821810128,40.033240973729654],[15.66688804962969,40.033240973729654],[15.66688804962969,40.03315114220124],[15.667067712686515,40.03315114220124],[15.667067712686515,40.033240973729654],[15.66724737574334,40.033240973729654],[15.66724737574334,40.03333080525807],[15.667067712686515,40.03333080525807],[15.667067712686515,40.03342063678648],[15.667157544214927,40.03342063678648],[15.667157544214927,40.03369013137171],[15.66724737574334,40.03369013137171],[15.66724737574334,40.0336002998433],[15.667427038800163,40.0336002998433],[15.667427038800163,40.03369013137171],[15.667606701856988,40.03369013137171],[15.667606701856988,40.03351046831489],[15.668055859499047,40.03351046831489],[15.668055859499047,40.0336002998433],[15.668325354084283,40.0336002998433],[15.668325354084283,40.03351046831489],[15.66859484866952,40.03351046831489],[15.66859484866952,40.03342063678648],[15.668774511726342,40.03342063678648],[15.668774511726342,40.03333080525807],[15.668864343254754,40.03333080525807],[15.668864343254754,40.033240973729654],[15.669044006311578,40.033240973729654]],[[15.664821924476216,40.038002044735485],[15.665001587533041,40.038002044735485],[15.665001587533041,40.0380918762639],[15.664821924476216,40.0380918762639],[15.664821924476216,40.038002044735485]],[[15.665630408231925,40.03746305556501],[15.665810071288748,40.03746305556501],[15.665810071288748,40.037552887093426],[15.665630408231925,40.037552887093426],[15.665630408231925,40.03746305556501]],[[15.665989734345573,40.034678278184245],[15.666079565873984,40.034678278184245],[15.666079565873984,40.03476810971266],[15.665989734345573,40.03476810971266],[15.665989734345573,40.034678278184245]],[[15.666079565873984,40.03485794124107],[15.666259228930809,40.03485794124107],[15.666259228930809,40.03476810971266],[15.66634906045922,40.03476810971266],[15.66634906045922,40.03494777276948],[15.666079565873984,40.03494777276948],[15.666079565873984,40.03485794124107]],[[15.66634906045922,40.03458844665583],[15.666438891987632,40.03458844665583],[15.666438891987632,40.034678278184245],[15.66634906045922,40.034678278184245],[15.66634906045922,40.03458844665583]],[[15.666438891987632,40.033959625956946],[15.666528723516043,40.033959625956946],[15.666528723516043,40.03404945748536],[15.666438891987632,40.03404945748536],[15.666438891987632,40.033959625956946]],[[15.666438891987632,40.03476810971266],[15.666618555044456,40.03476810971266],[15.666618555044456,40.03485794124107],[15.666438891987632,40.03485794124107],[15.666438891987632,40.03476810971266]],[[15.66634906045922,40.03521726735472],[15.666259228930809,40.03521726735472],[15.666259228930809,40.035127435826304],[15.66634906045922,40.035127435826304],[15.66634906045922,40.03521726735472]],[[15.668864343254754,40.03351046831489],[15.668864343254754,40.03369013137171],[15.66859484866952,40.03369013137171],[15.66859484866952,40.0336002998433],[15.66868468019793,40.0336002998433],[15.66868468019793,40.03351046831489],[15.668864343254754,40.03351046831489]],[[15.66634906045922,40.03521726735472],[15.666438891987632,40.03521726735472],[15.666438891987632,40.03530709888313],[15.66634906045922,40.03530709888313],[15.66634906045922,40.03521726735472]],[[15.668864343254754,40.03351046831489],[15.668864343254754,40.03342063678648],[15.669044006311578,40.03342063678648],[15.669044006311578,40.033240973729654],[15.66913383783999,40.033240973729654],[15.66913383783999,40.03333080525807],[15.669403332425226,40.03333080525807],[15.669403332425226,40.03342063678648],[15.669493163953637,40.03342063678648],[15.669493163953637,40.03351046831489],[15.669403332425226,40.03351046831489],[15.669403332425226,40.0336002998433],[15.669223669368403,40.0336002998433],[15.669223669368403,40.03342063678648],[15.66913383783999,40.03342063678648],[15.66913383783999,40.03351046831489],[15.668864343254754,40.03351046831489]]]}"
+174362+457285,,0.1278612474786112,1278.612474786112,41.07861311325893,15.662869410862086,17,1,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[15.662486304737504,41.07870030138795],[15.662486304737504,41.07852063833113],[15.663204956964801,41.07852063833113],[15.663204956964801,41.07861046985954],[15.663294788493213,41.07861046985954],[15.663294788493213,41.07870030138795],[15.662486304737504,41.07870030138795]]]}"
+174436+445632,Non trovato,4.2096206642566125,42096.206642566125,40.030026842925245,15.670027845557717,547,1,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[15.670660973822994,40.02892906036588],[15.670660973822994,40.028479902723824],[15.670571142294582,40.028479902723824],[15.670571142294582,40.028300239667],[15.670750805351405,40.028300239667],[15.670750805351405,40.02839007119541],[15.67093046840823,40.02839007119541],[15.67093046840823,40.028479902723824],[15.670750805351405,40.028479902723824],[15.670750805351405,40.02865956578064],[15.670840636879817,40.02865956578064],[15.670840636879817,40.02883922883747],[15.671199962993466,40.02883922883747],[15.671199962993466,40.028749397309056],[15.671289794521877,40.028749397309056],[15.671289794521877,40.02856973425223],[15.6714694575787,40.02856973425223],[15.6714694575787,40.02839007119541],[15.671559289107114,40.02839007119541],[15.671559289107114,40.028300239667],[15.671649120635525,40.028300239667],[15.671649120635525,40.02839007119541],[15.67182878369235,40.02839007119541],[15.67182878369235,40.02856973425223],[15.671649120635525,40.02856973425223],[15.671649120635525,40.028479902723824],[15.671559289107114,40.028479902723824],[15.671559289107114,40.028749397309056],[15.67182878369235,40.028749397309056],[15.67182878369235,40.02883922883747],[15.672188109805997,40.02883922883747],[15.672188109805997,40.02892906036588],[15.672008446749173,40.02892906036588],[15.672008446749173,40.02901889189429],[15.67182878369235,40.02901889189429],[15.67182878369235,40.0291087234227],[15.671649120635525,40.0291087234227],[15.671649120635525,40.029198554951115],[15.671559289107114,40.029198554951115],[15.671559289107114,40.02937821800794],[15.6714694575787,40.02937821800794],[15.6714694575787,40.02955788106476],[15.671289794521877,40.02955788106476],[15.671289794521877,40.029647712593174],[15.671199962993466,40.029647712593174],[15.671199962993466,40.02982737565],[15.671110131465053,40.02982737565],[15.671110131465053,40.03000703870682],[15.671020299936641,40.03000703870682],[15.671020299936641,40.03009687023523],[15.670840636879817,40.03009687023523],[15.670840636879817,40.03018670176365],[15.670750805351405,40.03018670176365],[15.670750805351405,40.03027653329206],[15.670660973822994,40.03027653329206],[15.670660973822994,40.03045619634889],[15.670481310766169,40.03045619634889],[15.670481310766169,40.03054602787729],[15.670391479237757,40.03054602787729],[15.670391479237757,40.03072569093412],[15.670301647709346,40.03072569093412],[15.670301647709346,40.03081552246253],[15.670211816180935,40.03081552246253],[15.670211816180935,40.030905353990946],[15.669942321595698,40.030905353990946],[15.669942321595698,40.031085017047765],[15.669852490067285,40.031085017047765],[15.669852490067285,40.03117484857618],[15.669672827010462,40.03117484857618],[15.669672827010462,40.031354511633005],[15.669852490067285,40.031354511633005],[15.669852490067285,40.031534174689824],[15.669942321595698,40.031534174689824],[15.669942321595698,40.03189350080348],[15.669852490067285,40.03189350080348],[15.669852490067285,40.03171383774665],[15.669672827010462,40.03171383774665],[15.669672827010462,40.03162400621824],[15.66958299548205,40.03162400621824],[15.66958299548205,40.031534174689824],[15.669313500896815,40.031534174689824],[15.669313500896815,40.03144434316142],[15.669223669368403,40.03144434316142],[15.669223669368403,40.03117484857618],[15.66913383783999,40.03117484857618],[15.66913383783999,40.03099518551935],[15.669044006311578,40.03099518551935],[15.669044006311578,40.030905353990946],[15.668864343254754,40.030905353990946],[15.668864343254754,40.03081552246253],[15.66868468019793,40.03081552246253],[15.66868468019793,40.03072569093412],[15.668505017141106,40.03072569093412],[15.668505017141106,40.03045619634889],[15.668415185612695,40.03045619634889],[15.668415185612695,40.03036636482047],[15.668325354084283,40.03036636482047],[15.668325354084283,40.03018670176365],[15.668145691027458,40.03018670176365],[15.668145691027458,40.03000703870682],[15.668325354084283,40.03000703870682],[15.668325354084283,40.029917207178414],[15.668415185612695,40.029917207178414],[15.668415185612695,40.02982737565],[15.66859484866952,40.02982737565],[15.66859484866952,40.02973754412159],[15.668774511726342,40.02973754412159],[15.668774511726342,40.02982737565],[15.668864343254754,40.02982737565],[15.668864343254754,40.029917207178414],[15.66913383783999,40.029917207178414],[15.66913383783999,40.02982737565],[15.668954174783167,40.02982737565],[15.668954174783167,40.029647712593174],[15.669313500896815,40.029647712593174],[15.669313500896815,40.02973754412159],[15.66958299548205,40.02973754412159],[15.66958299548205,40.029647712593174],[15.669672827010462,40.029647712593174],[15.669672827010462,40.02955788106476],[15.670301647709346,40.02955788106476],[15.670301647709346,40.029468049536355],[15.670121984652521,40.029468049536355],[15.670121984652521,40.02937821800794],[15.670391479237757,40.02937821800794],[15.670391479237757,40.02928838647953],[15.670481310766169,40.02928838647953],[15.670481310766169,40.029468049536355],[15.670660973822994,40.029468049536355],[15.670660973822994,40.02955788106476],[15.670840636879817,40.02955788106476],[15.670840636879817,40.029468049536355],[15.670750805351405,40.029468049536355],[15.670750805351405,40.02928838647953],[15.670660973822994,40.02928838647953],[15.670660973822994,40.029198554951115],[15.670840636879817,40.029198554951115],[15.670840636879817,40.0291087234227],[15.670481310766169,40.0291087234227],[15.670481310766169,40.02892906036588],[15.670660973822994,40.02892906036588]],[[15.670660973822994,40.02892906036588],[15.670750805351405,40.02892906036588],[15.670750805351405,40.02901889189429],[15.670660973822994,40.02901889189429],[15.670660973822994,40.02892906036588]],[[15.67182878369235,40.02883922883747],[15.67182878369235,40.02892906036588],[15.671559289107114,40.02892906036588],[15.671559289107114,40.02883922883747],[15.67182878369235,40.02883922883747]],[[15.668505017141106,40.029917207178414],[15.66859484866952,40.029917207178414],[15.66859484866952,40.03000703870682],[15.668505017141106,40.03000703870682],[15.668505017141106,40.029917207178414]],[[15.669852490067285,40.02982737565],[15.669852490067285,40.02973754412159],[15.669942321595698,40.02973754412159],[15.669942321595698,40.02982737565],[15.669852490067285,40.02982737565]],[[15.669852490067285,40.02982737565],[15.669852490067285,40.029917207178414],[15.669672827010462,40.029917207178414],[15.669672827010462,40.02982737565],[15.669852490067285,40.02982737565]]]}"
+174443+445655,,0.10695356892218319,1069.535689221832,40.03381846115687,15.670333730330869,14,1,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[15.670301647709344,40.033959625956946],[15.670301647709344,40.03386979442853],[15.669942321595697,40.03386979442853],[15.669942321595697,40.03377996290012],[15.670211816180933,40.03377996290012],[15.670211816180933,40.03369013137171],[15.67057114229458,40.03369013137171],[15.67057114229458,40.033959625956946],[15.670301647709344,40.033959625956946]]]}"
